method,split,task,assumption,seed,episodes,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,3,88,0.545455,0.293103,0.200000,0.054859,0.002503,0.704545,0.295455,0.079545,0.000675,0.000000,0.165110
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,4,88,0.545455,0.272727,0.181818,0.039949,0.003334,0.625000,0.284091,0.045455,0.000901,0.000000,0.167591
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,5,88,0.647727,0.200000,0.321429,0.147969,0.003364,0.613636,0.295455,0.090909,0.000901,0.000000,0.181282
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,articulation_direction,6,88,0.613636,0.226415,0.285714,0.116927,0.005854,0.647727,0.193182,0.079545,0.001576,0.000000,0.158260
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,0,88,0.659091,0.200000,0.395349,0.167249,0.005009,0.625000,0.193182,0.045455,0.001351,0.000000,0.165368
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,1,88,0.534091,0.260870,0.166667,0.037073,0.002518,0.659091,0.272727,0.079545,0.000675,0.000000,0.172191
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,2,88,0.556818,0.333333,0.064516,0.044840,0.005000,0.647727,0.227273,0.045455,0.001351,0.000000,0.147636
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,3,88,0.477273,0.292683,0.148936,0.023734,0.006695,0.545455,0.261364,0.068182,0.001801,0.000000,0.178319
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,4,88,0.556818,0.200000,0.184211,0.060011,0.003333,0.625000,0.318182,0.056818,0.000901,0.000000,0.184162
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,5,88,0.522727,0.333333,0.163265,0.029551,0.005866,0.625000,0.250000,0.011364,0.001576,0.000000,0.163632
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,clearance_and_collision,6,88,0.590909,0.271186,0.275862,0.092480,0.002514,0.511364,0.329545,0.022727,0.000675,0.000000,0.181405
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,0,88,0.534091,0.218182,0.363636,0.046170,0.005868,0.477273,0.306818,0.079545,0.001576,0.000000,0.200294
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,1,88,0.647727,0.340426,0.268293,0.157895,0.004164,0.625000,0.193182,0.045455,0.001126,0.000000,0.152082
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,2,88,0.625000,0.260000,0.289474,0.133134,0.004167,0.636364,0.352273,0.045455,0.001126,0.000000,0.184777
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,3,88,0.579545,0.215686,0.324324,0.079251,0.003342,0.613636,0.250000,0.068182,0.000901,0.000000,0.174288
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,4,88,0.534091,0.185185,0.205882,0.032027,0.004174,0.625000,0.306818,0.056818,0.001126,0.000000,0.180141
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,5,88,0.625000,0.319149,0.317073,0.124080,0.005039,0.556818,0.272727,0.090909,0.001351,0.000000,0.184954
model_to_model_deliberation,language_goal_ambiguity_shift,tool_use_reachability,mass_or_inertia,6,88,0.556818,0.274510,0.162162,0.062174,0.003334,0.647727,0.306818,0.045455,0.000901,0.000000,0.169558
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,0,88,0.636364,0.160714,0.250000,0.149512,0.007551,0.590909,0.284091,0.056818,0.001954,0.000000,0.175111
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,1,88,0.590909,0.229167,0.350000,0.080403,0.003364,0.545455,0.227273,0.045455,0.000868,0.000000,0.168668
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,2,88,0.670455,0.288462,0.222222,0.159216,0.002549,0.636364,0.272727,0.068182,0.000651,0.000000,0.160032
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,3,88,0.693182,0.306122,0.256410,0.193022,0.004227,0.670455,0.306818,0.022727,0.001085,0.000000,0.160920
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,4,88,0.511364,0.236364,0.090909,0.007937,0.006757,0.602273,0.329545,0.068182,0.001737,0.000000,0.176284
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,5,88,0.568182,0.156863,0.270270,0.071805,0.004188,0.579545,0.284091,0.022727,0.001085,0.000000,0.173017
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,support_stability,6,88,0.602273,0.285714,0.187500,0.100163,0.005058,0.670455,0.250000,0.102273,0.001302,0.000000,0.159387
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,0,88,0.602273,0.245283,0.371429,0.095458,0.002506,0.659091,0.306818,0.056818,0.000651,0.000000,0.170232
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,1,88,0.602273,0.200000,0.214286,0.097549,0.005893,0.522727,0.295455,0.045455,0.001520,0.000000,0.175380
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,2,88,0.534091,0.303571,0.187500,0.035394,0.003363,0.625000,0.193182,0.079545,0.000868,0.000000,0.154152
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,3,88,0.556818,0.232143,0.281250,0.047049,0.005860,0.659091,0.318182,0.011364,0.001520,0.000000,0.165055
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,4,88,0.545455,0.204545,0.204545,0.046363,0.004198,0.625000,0.318182,0.056818,0.001085,0.000000,0.180375
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,5,88,0.613636,0.228070,0.225806,0.110543,0.006751,0.647727,0.363636,0.022727,0.001737,0.000000,0.171388
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,containment_or_leakage,6,88,0.613636,0.290909,0.212121,0.106096,0.004199,0.636364,0.215909,0.034091,0.001085,0.000000,0.151039
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,0,88,0.670455,0.265306,0.307692,0.156446,0.007614,0.602273,0.272727,0.090909,0.001954,0.000000,0.178443
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,1,88,0.522727,0.173913,0.285714,0.028181,0.003344,0.534091,0.318182,0.022727,0.000868,0.000000,0.186326
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,2,88,0.636364,0.228070,0.387097,0.136775,0.003377,0.659091,0.295455,0.102273,0.000868,0.000000,0.177809
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,3,88,0.568182,0.245283,0.171429,0.067520,0.002521,0.602273,0.318182,0.056818,0.000651,0.000000,0.175427
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,4,88,0.500000,0.173077,0.138889,0.003400,0.005925,0.522727,0.284091,0.000000,0.001520,0.000000,0.172596
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,5,88,0.681818,0.347826,0.214286,0.182746,0.003377,0.602273,0.295455,0.045455,0.000868,0.000000,0.163519
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,rigidity_or_deformation,6,88,0.590909,0.274510,0.297297,0.102571,0.004210,0.602273,0.318182,0.068182,0.001085,0.000000,0.180498
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,0,88,0.534091,0.156863,0.108108,0.050850,0.003385,0.670455,0.318182,0.079545,0.000868,0.000000,0.178506
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,1,88,0.545455,0.314815,0.205882,0.037222,0.005925,0.693182,0.261364,0.079545,0.001520,0.000000,0.160518
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,2,88,0.590909,0.239130,0.285714,0.089611,0.005075,0.715909,0.306818,0.068182,0.001302,0.000000,0.174962
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,3,88,0.568182,0.230769,0.333333,0.070229,0.001698,0.579545,0.261364,0.079545,0.000434,0.000000,0.181480
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,4,88,0.602273,0.192308,0.277778,0.112055,0.003397,0.636364,0.261364,0.056818,0.000868,0.000000,0.168980
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,5,88,0.534091,0.306122,0.307692,0.046953,0.003353,0.647727,0.227273,0.011364,0.000868,0.000000,0.153808
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,tool_reach_and_contact,6,88,0.500000,0.254902,0.162162,0.021020,0.005063,0.568182,0.204545,0.102273,0.001302,0.000000,0.169931
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,0,88,0.613636,0.196429,0.343750,0.096929,0.003524,0.681818,0.284091,0.068182,0.000868,0.000000,0.187319
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,1,88,0.590909,0.274194,0.115385,0.089553,0.007006,0.511364,0.261364,0.034091,0.001737,0.000000,0.173202
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,2,88,0.590909,0.310345,0.266667,0.080845,0.002615,0.568182,0.352273,0.056818,0.000651,0.000000,0.196267
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,3,88,0.647727,0.269231,0.250000,0.130731,0.005236,0.613636,0.284091,0.068182,0.001302,0.000000,0.181921
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,4,88,0.511364,0.271186,0.206897,0.009228,0.006119,0.590909,0.295455,0.056818,0.001520,0.000000,0.182239
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,5,88,0.681818,0.229508,0.333333,0.171906,0.006984,0.681818,0.261364,0.102273,0.001737,0.000000,0.178306
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,articulation_direction,6,88,0.681818,0.296296,0.352941,0.168216,0.007886,0.670455,0.238636,0.079545,0.001954,0.000000,0.169895
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,0,88,0.625000,0.321429,0.187500,0.122164,0.005050,0.727273,0.284091,0.011364,0.001302,0.000000,0.145862
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,1,88,0.534091,0.259259,0.117647,0.040196,0.005066,0.670455,0.272727,0.056818,0.001302,0.000000,0.157567
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,2,88,0.625000,0.285714,0.282051,0.135794,0.006741,0.727273,0.238636,0.045455,0.001737,0.000000,0.151075
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,3,88,0.579545,0.215686,0.270270,0.088794,0.005912,0.579545,0.284091,0.056818,0.001520,0.000000,0.178422
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,4,88,0.636364,0.200000,0.162791,0.136047,0.004193,0.602273,0.238636,0.068182,0.001085,0.000000,0.165657
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,5,88,0.602273,0.254902,0.270270,0.099832,0.007534,0.613636,0.409091,0.056818,0.001954,0.000000,0.190391
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,clearance_and_collision,6,88,0.511364,0.240741,0.176471,0.008031,0.005044,0.602273,0.318182,0.068182,0.001302,0.000000,0.177483
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,0,88,0.556818,0.173077,0.194444,0.050819,0.004237,0.613636,0.306818,0.022727,0.001085,0.000000,0.168258
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,1,88,0.545455,0.200000,0.263158,0.045394,0.003380,0.659091,0.261364,0.045455,0.000868,0.000000,0.164115
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,2,88,0.545455,0.148936,0.121951,0.039812,0.005872,0.625000,0.284091,0.079545,0.001520,0.000000,0.176203
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,3,88,0.534091,0.266667,0.250000,0.032067,0.004199,0.545455,0.284091,0.011364,0.001085,0.000000,0.164270
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,4,88,0.522727,0.196429,0.218750,0.029337,0.004212,0.625000,0.284091,0.045455,0.001085,0.000000,0.168929
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,5,88,0.556818,0.255814,0.222222,0.072372,0.006752,0.647727,0.261364,0.068182,0.001737,0.000000,0.166168
model_to_model_deliberation,language_goal_ambiguity_shift,door_drawer_opening,mass_or_inertia,6,88,0.522727,0.089286,0.312500,0.011953,0.002522,0.534091,0.329545,0.079545,0.000651,0.000000,0.194541
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,0,88,0.568182,0.208333,0.150000,0.075359,0.003372,0.670455,0.431818,0.079545,0.000875,0.000000,0.207203
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,1,88,0.556818,0.188679,0.171429,0.046781,0.003379,0.647727,0.352273,0.102273,0.000875,0.000000,0.200319
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,2,88,0.579545,0.169811,0.171429,0.078621,0.007591,0.647727,0.340909,0.181818,0.001968,0.000000,0.209308
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,3,88,0.500000,0.192308,0.222222,0.013744,0.003378,0.579545,0.284091,0.125000,0.000875,0.000000,0.199147
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,4,88,0.625000,0.339286,0.156250,0.130302,0.006758,0.602273,0.352273,0.125000,0.001749,0.000000,0.193748
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,5,88,0.636364,0.245283,0.371429,0.136423,0.005056,0.613636,0.261364,0.068182,0.001312,0.000000,0.184008
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,support_stability,6,88,0.625000,0.409091,0.250000,0.136876,0.005065,0.602273,0.250000,0.068182,0.001312,0.000000,0.174483
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,0,88,0.556818,0.260870,0.285714,0.070730,0.004242,0.522727,0.375000,0.159091,0.001093,0.000000,0.229345
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,1,88,0.625000,0.254545,0.333333,0.128821,0.005096,0.602273,0.306818,0.056818,0.001312,0.000000,0.186018
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,2,88,0.590909,0.304348,0.285714,0.094420,0.006796,0.647727,0.227273,0.090909,0.001749,0.000000,0.176923
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,3,88,0.613636,0.367347,0.230769,0.115758,0.007580,0.579545,0.215909,0.045455,0.001968,0.000000,0.164359
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,4,88,0.579545,0.170213,0.170732,0.077444,0.003390,0.568182,0.284091,0.068182,0.000875,0.000000,0.188107
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,5,88,0.590909,0.237288,0.275862,0.089961,0.004258,0.681818,0.306818,0.079545,0.001093,0.000000,0.184036
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,containment_or_leakage,6,88,0.590909,0.338983,0.310345,0.096492,0.005081,0.625000,0.204545,0.079545,0.001312,0.000000,0.163221
model_to_model_deliberation,language_goal_ambiguity_shift,cluttered_navigation_clearance,rigidity_or_deformation,0,88,0.659091,0.267857,0.250000,0.165014,0.003408,0.681818,0.329545,0.034091,0.000875,0.000000,0.176124
